RecNo.,Time,Pressure1,Pressure2,Temp.1,Temp.2,Temp. 3,Temp. 4
      1312,    157440,     16.72,      0.00,     11.00,      0.00,      0.00,      0.00
      1313,    157560,     16.72,      0.00,     10.70,      0.00,      0.00,      0.00
      1314,    157680,     16.72,      0.00,     11.40,      0.00,      0.00,      0.00
      1315,    157800,     16.72,      0.00,     10.80,      0.00,      0.00,      0.00
      1316,    157920,     16.72,      0.00,     11.20,      0.00,      0.00,      0.00
      1317,    158040,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1318,    158160,     16.72,      0.00,     11.00,      0.00,      0.00,      0.00
      1319,    158280,     16.72,      0.00,     11.20,      0.00,      0.00,      0.00
      1320,    158400,     16.72,      0.00,     10.90,      0.00,      0.00,      0.00
      1321,    158520,     16.72,      0.00,     11.30,      0.00,      0.00,      0.00
      1322,    158640,     16.72,      0.00,     11.30,      0.00,      0.00,      0.00
      1323,    158760,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1324,    158880,     16.73,      0.00,     10.80,      0.00,      0.00,      0.00
      1325,    159000,     16.72,      0.00,     10.80,      0.00,      0.00,      0.00
      1326,    159120,     16.72,      0.00,     11.20,      0.00,      0.00,      0.00
      1327,    159240,     16.72,      0.00,     10.90,      0.00,      0.00,      0.00
      1328,    159360,     16.72,      0.00,     10.80,      0.00,      0.00,      0.00
      1329,    159480,     16.72,      0.00,     11.30,      0.00,      0.00,      0.00
      1330,    159600,     16.72,      0.00,     11.00,      0.00,      0.00,      0.00
      1331,    159720,     16.72,      0.00,     11.20,      0.00,      0.00,      0.00
      1332,    159840,     16.72,      0.00,     11.20,      0.00,      0.00,      0.00
      1333,    159960,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1334,    160080,     16.72,      0.00,     10.60,      0.00,      0.00,      0.00
      1335,    160200,     16.72,      0.00,     11.30,      0.00,      0.00,      0.00
      1336,    160320,     16.72,      0.00,     11.70,      0.00,      0.00,      0.00
      1337,    160440,     16.72,      0.00,     11.70,      0.00,      0.00,      0.00
      1338,    160560,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1339,    160680,     16.72,      0.00,     11.30,      0.00,      0.00,      0.00
      1340,    160800,     16.72,      0.00,     11.30,      0.00,      0.00,      0.00
      1341,    160920,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1342,    161040,     16.72,      0.00,     11.00,      0.00,      0.00,      0.00
      1343,    161160,     16.72,      0.00,     10.60,      0.00,      0.00,      0.00
      1344,    161280,     16.71,      0.00,     10.40,      0.00,      0.00,      0.00
      1345,    161400,     16.71,      0.00,     10.60,      0.00,      0.00,      0.00
      1346,    161520,     16.72,      0.00,     10.50,      0.00,      0.00,      0.00
      1347,    161640,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1348,    161760,     16.72,      0.00,     10.90,      0.00,      0.00,      0.00
      1349,    161880,     16.72,      0.00,     10.40,      0.00,      0.00,      0.00
      1350,    162000,     16.71,      0.00,     10.40,      0.00,      0.00,      0.00
      1351,    162120,     16.72,      0.00,     10.60,      0.00,      0.00,      0.00
      1352,    162240,     16.72,      0.00,     12.00,      0.00,      0.00,      0.00
      1353,    162360,     16.72,      0.00,     10.90,      0.00,      0.00,      0.00
      1354,    162480,     16.72,      0.00,     10.60,      0.00,      0.00,      0.00
      1355,    162600,     16.72,      0.00,     12.00,      0.00,      0.00,      0.00
      1356,    162720,     16.71,      0.00,     12.60,      0.00,      0.00,      0.00
      1357,    162840,     16.72,      0.00,     12.50,      0.00,      0.00,      0.00
      1358,    162960,     16.72,      0.00,     11.40,      0.00,      0.00,      0.00
      1359,    163080,     16.72,      0.00,     11.00,      0.00,      0.00,      0.00
      1360,    163200,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1361,    163320,     16.71,      0.00,     11.20,      0.00,      0.00,      0.00
      1362,    163440,     16.72,      0.00,     10.60,      0.00,      0.00,      0.00
      1363,    163560,     16.71,      0.00,     10.40,      0.00,      0.00,      0.00
      1364,    163680,     16.71,      0.00,     10.50,      0.00,      0.00,      0.00
      1365,    163800,     16.71,      0.00,     10.10,      0.00,      0.00,      0.00
      1366,    163920,     16.71,      0.00,     10.70,      0.00,      0.00,      0.00
      1367,    164040,     16.71,      0.00,     10.30,      0.00,      0.00,      0.00
      1368,    164160,     16.72,      0.00,     10.40,      0.00,      0.00,      0.00
      1369,    164280,     16.72,      0.00,     10.30,      0.00,      0.00,      0.00
      1370,    164400,     16.71,      0.00,     10.60,      0.00,      0.00,      0.00
      1371,    164520,     16.72,      0.00,     10.70,      0.00,      0.00,      0.00
      1372,    164640,     16.72,      0.00,     10.80,      0.00,      0.00,      0.00
      1373,    164760,     16.72,      0.00,     10.80,      0.00,      0.00,      0.00
      1374,    164880,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1375,    165000,     16.72,      0.00,     11.00,      0.00,      0.00,      0.00
      1376,    165120,     16.72,      0.00,     11.10,      0.00,      0.00,      0.00
      1377,    165240,     16.74,      0.00,     12.70,      0.00,      0.00,      0.00
      1378,    165360,     16.76,      0.00,     13.70,      0.00,      0.00,      0.00
      1379,    165480,     16.79,      0.00,     15.30,      0.00,      0.00,      0.00
      1380,    165600,     16.81,      0.00,     16.70,      0.00,      0.00,      0.00
      1381,    165720,     16.83,      0.00,     17.90,      0.00,      0.00,      0.00
      1382,    165840,     16.85,      0.00,     18.50,      0.00,      0.00,      0.00
      1383,    165960,     16.87,      0.00,     19.80,      0.00,      0.00,      0.00
      1384,    166080,     16.88,      0.00,     20.50,      0.00,      0.00,      0.00
      1385,    166200,     16.89,      0.00,     20.90,      0.00,      0.00,      0.00
      1386,    166320,     16.90,      0.00,     21.40,      0.00,      0.00,      0.00
      1387,    166440,     16.90,      0.00,     21.90,      0.00,      0.00,      0.00
      1388,    166560,     16.90,      0.00,     22.10,      0.00,      0.00,      0.00
      1389,    166680,     16.90,      0.00,     21.90,      0.00,      0.00,      0.00
      1390,    166800,     16.90,      0.00,     22.10,      0.00,      0.00,      0.00
      1391,    166920,     16.90,      0.00,     22.50,      0.00,      0.00,      0.00
      1392,    167040,     16.90,      0.00,     22.70,      0.00,      0.00,      0.00
      1393,    167160,     16.90,      0.00,     22.60,      0.00,      0.00,      0.00
      1394,    167280,     16.90,      0.00,     22.40,      0.00,      0.00,      0.00
      1395,    167400,     16.90,      0.00,     22.70,      0.00,      0.00,      0.00
      1396,    167520,     16.90,      0.00,     23.00,      0.00,      0.00,      0.00
      1397,    167640,     16.92,      0.00,     23.60,      0.00,      0.00,      0.00
      1398,    167760,     16.94,      0.00,     25.30,      0.00,      0.00,      0.00
      1399,    167880,     16.97,      0.00,     26.50,      0.00,      0.00,      0.00
      1400,    168000,     16.98,      0.00,     27.90,      0.00,      0.00,      0.00
      1401,    168120,     17.00,      0.00,     29.20,      0.00,      0.00,      0.00
      1402,    168240,     17.02,      0.00,     30.30,      0.00,      0.00,      0.00
      1403,    168360,     17.03,      0.00,     30.70,      0.00,      0.00,      0.00
      1404,    168480,     17.04,      0.00,     31.50,      0.00,      0.00,      0.00
      1405,    168600,     17.04,      0.00,     32.30,      0.00,      0.00,      0.00
      1406,    168720,     17.04,      0.00,     32.40,      0.00,      0.00,      0.00
      1407,    168840,     17.04,      0.00,     32.10,      0.00,      0.00,      0.00
      1408,    168960,     17.05,      0.00,     32.20,      0.00,      0.00,      0.00
      1409,    169080,     17.05,      0.00,     31.80,      0.00,      0.00,      0.00
      1410,    169200,     17.05,      0.00,     32.10,      0.00,      0.00,      0.00
      1411,    169320,     17.06,      0.00,     32.30,      0.00,      0.00,      0.00
      1412,    169440,     17.06,      0.00,     32.70,      0.00,      0.00,      0.00
      1413,    169560,     17.06,      0.00,     32.50,      0.00,      0.00,      0.00
      1414,    169680,     17.06,      0.00,     32.50,      0.00,      0.00,      0.00
      1415,    169800,     17.05,      0.00,     32.70,      0.00,      0.00,      0.00
      1416,    169920,     17.06,      0.00,     32.90,      0.00,      0.00,      0.00
      1417,    170040,     17.07,      0.00,     34.40,      0.00,      0.00,      0.00
      1418,    170160,     17.09,      0.00,     35.80,      0.00,      0.00,      0.00
      1419,    170280,     17.11,      0.00,     36.80,      0.00,      0.00,      0.00
      1420,    170400,     17.13,      0.00,     38.90,      0.00,      0.00,      0.00
      1421,    170520,     17.14,      0.00,     40.10,      0.00,      0.00,      0.00
      1422,    170640,     17.16,      0.00,     40.90,      0.00,      0.00,      0.00
      1423,    170760,     17.16,      0.00,     41.30,      0.00,      0.00,      0.00
      1424,    170880,     17.17,      0.00,     41.60,      0.00,      0.00,      0.00
      1425,    171000,     17.17,      0.00,     42.50,      0.00,      0.00,      0.00
      1426,    171120,     17.18,      0.00,     42.50,      0.00,      0.00,      0.00
      1427,    171240,     17.18,      0.00,     42.60,      0.00,      0.00,      0.00
      1428,    171360,     17.18,      0.00,     42.80,      0.00,      0.00,      0.00
      1429,    171480,     17.19,      0.00,     42.60,      0.00,      0.00,      0.00
      1430,    171600,     17.18,      0.00,     42.40,      0.00,      0.00,      0.00
      1431,    171720,     17.19,      0.00,     42.70,      0.00,      0.00,      0.00
      1432,    171840,     17.19,      0.00,     42.50,      0.00,      0.00,      0.00
      1433,    171960,     17.19,      0.00,     42.80,      0.00,      0.00,      0.00
      1434,    172080,     17.19,      0.00,     43.00,      0.00,      0.00,      0.00
      1435,    172200,     17.19,      0.00,     43.10,      0.00,      0.00,      0.00
      1436,    172320,     17.19,      0.00,     43.30,      0.00,      0.00,      0.00
      1437,    172440,     17.20,      0.00,     44.30,      0.00,      0.00,      0.00
      1438,    172560,     17.22,      0.00,     46.10,      0.00,      0.00,      0.00
      1439,    172680,     17.23,      0.00,     47.20,      0.00,      0.00,      0.00
      1440,    172800,     17.25,      0.00,     48.50,      0.00,      0.00,      0.00
      1441,    172920,     17.26,      0.00,     49.60,      0.00,      0.00,      0.00
      1442,    173040,     17.28,      0.00,     50.40,      0.00,      0.00,      0.00
      1443,    173160,     17.29,      0.00,     50.90,      0.00,      0.00,      0.00
      1444,    173280,     17.29,      0.00,     51.40,      0.00,      0.00,      0.00
      1445,    173400,     17.29,      0.00,     52.10,      0.00,      0.00,      0.00
      1446,    173520,     17.30,      0.00,     52.00,      0.00,      0.00,      0.00
      1447,    173640,     17.30,      0.00,     52.30,      0.00,      0.00,      0.00
      1448,    173760,     17.31,      0.00,     52.60,      0.00,      0.00,      0.00
      1449,    173880,     17.31,      0.00,     53.00,      0.00,      0.00,      0.00
      1450,    174000,     17.31,      0.00,     52.80,      0.00,      0.00,      0.00
      1451,    174120,     17.31,      0.00,     52.60,      0.00,      0.00,      0.00
      1452,    174240,     17.31,      0.00,     52.60,      0.00,      0.00,      0.00
      1453,    174360,     17.31,      0.00,     52.90,      0.00,      0.00,      0.00
      1454,    174480,     17.31,      0.00,     52.90,      0.00,      0.00,      0.00
      1455,    174600,     17.31,      0.00,     53.00,      0.00,      0.00,      0.00
      1456,    174720,     17.31,      0.00,     53.50,      0.00,      0.00,      0.00
      1457,    174840,     17.32,      0.00,     54.20,      0.00,      0.00,      0.00
      1458,    174960,     17.34,      0.00,     56.00,      0.00,      0.00,      0.00
      1459,    175080,     17.36,      0.00,     57.60,      0.00,      0.00,      0.00
      1460,    175200,     17.38,      0.00,     58.10,      0.00,      0.00,      0.00
      1461,    175320,     17.39,      0.00,     59.50,      0.00,      0.00,      0.00
      1462,    175440,     17.40,      0.00,     60.70,      0.00,      0.00,      0.00
      1463,    175560,     17.41,      0.00,     60.90,      0.00,      0.00,      0.00
      1464,    175680,     17.42,      0.00,     61.50,      0.00,      0.00,      0.00
      1465,    175800,     17.42,      0.00,     61.60,      0.00,      0.00,      0.00
      1466,    175920,     17.42,      0.00,     61.80,      0.00,      0.00,      0.00
      1467,    176040,     17.42,      0.00,     61.90,      0.00,      0.00,      0.00
      1468,    176160,     17.43,      0.00,     61.80,      0.00,      0.00,      0.00
      1469,    176280,     17.43,      0.00,     62.30,      0.00,      0.00,      0.00
      1470,    176400,     17.43,      0.00,     62.10,      0.00,      0.00,      0.00
      1471,    176520,     17.42,      0.00,     62.20,      0.00,      0.00,      0.00
      1472,    176640,     17.43,      0.00,     62.40,      0.00,      0.00,      0.00
      1473,    176760,     17.44,      0.00,     62.50,      0.00,      0.00,      0.00
      1474,    176880,     17.43,      0.00,     62.50,      0.00,      0.00,      0.00
      1475,    177000,     17.43,      0.00,     62.70,      0.00,      0.00,      0.00
      1476,    177120,     17.43,      0.00,     62.40,      0.00,      0.00,      0.00
      1477,    177240,     17.43,      0.00,     62.30,      0.00,      0.00,      0.00
      1478,    177360,     17.43,      0.00,     62.40,      0.00,      0.00,      0.00
      1479,    177480,     17.43,      0.00,     62.20,      0.00,      0.00,      0.00
      1480,    177600,     17.43,      0.00,     63.00,      0.00,      0.00,      0.00
      1481,    177720,     17.44,      0.00,     63.20,      0.00,      0.00,      0.00
      1482,    177840,     17.45,      0.00,     64.80,      0.00,      0.00,      0.00
      1483,    177960,     17.46,      0.00,     65.90,      0.00,      0.00,      0.00
      1484,    178080,     17.49,      0.00,     67.40,      0.00,      0.00,      0.00
      1485,    178200,     17.51,      0.00,     68.70,      0.00,      0.00,      0.00
      1486,    178320,     17.52,      0.00,     69.70,      0.00,      0.00,      0.00
      1487,    178440,     17.53,      0.00,     70.30,      0.00,      0.00,      0.00
      1488,    178560,     17.54,      0.00,     71.10,      0.00,      0.00,      0.00
      1489,    178680,     17.54,      0.00,     71.70,      0.00,      0.00,      0.00
      1490,    178800,     17.55,      0.00,     71.90,      0.00,      0.00,      0.00
      1491,    178920,     17.55,      0.00,     72.30,      0.00,      0.00,      0.00
      1492,    179040,     17.55,      0.00,     72.30,      0.00,      0.00,      0.00
      1493,    179160,     17.55,      0.00,     72.20,      0.00,      0.00,      0.00
      1494,    179280,     17.55,      0.00,     72.20,      0.00,      0.00,      0.00
      1495,    179400,     17.55,      0.00,     72.10,      0.00,      0.00,      0.00
      1496,    179520,     17.55,      0.00,     72.20,      0.00,      0.00,      0.00
      1497,    179640,     17.55,      0.00,     72.40,      0.00,      0.00,      0.00
      1498,    179760,     17.55,      0.00,     72.10,      0.00,      0.00,      0.00
      1499,    179880,     17.55,      0.00,     72.60,      0.00,      0.00,      0.00
      1500,    180000,     17.55,      0.00,     72.00,      0.00,      0.00,      0.00
      1501,    180120,     17.55,      0.00,     72.40,      0.00,      0.00,      0.00
      1502,    180240,     17.55,      0.00,     72.70,      0.00,      0.00,      0.00
      1503,    180360,     17.55,      0.00,     72.80,      0.00,      0.00,      0.00
      1504,    180480,     17.55,      0.00,     72.40,      0.00,      0.00,      0.00
      1505,    180600,     17.55,      0.00,     72.60,      0.00,      0.00,      0.00
      1506,    180720,     17.55,      0.00,     72.40,      0.00,      0.00,      0.00
      1507,    180840,     17.55,      0.00,     72.70,      0.00,      0.00,      0.00
      1508,    180960,     17.55,      0.00,     72.90,      0.00,      0.00,      0.00
      1509,    181080,     17.55,      0.00,     72.70,      0.00,      0.00,      0.00
      1510,    181200,     17.55,      0.00,     72.90,      0.00,      0.00,      0.00
      1511,    181320,     17.56,      0.00,     74.00,      0.00,      0.00,      0.00
      1512,    181440,     17.59,      0.00,     75.90,      0.00,      0.00,      0.00
      1513,    181560,     17.62,      0.00,     78.90,      0.00,      0.00,      0.00
      1514,    181680,     17.65,      0.00,     81.40,      0.00,      0.00,      0.00
      1515,    181800,     17.69,      0.00,     84.00,      0.00,      0.00,      0.00
      1516,    181920,     17.72,      0.00,     86.10,      0.00,      0.00,      0.00
      1517,    182040,     17.75,      0.00,     88.20,      0.00,      0.00,      0.00
      1518,    182160,     17.75,      0.00,     89.50,      0.00,      0.00,      0.00
      1519,    182280,     17.77,      0.00,     90.10,      0.00,      0.00,      0.00
      1520,    182400,     17.78,      0.00,     90.90,      0.00,      0.00,      0.00
      1521,    182520,     17.78,      0.00,     91.20,      0.00,      0.00,      0.00
      1522,    182640,     17.79,      0.00,     91.90,      0.00,      0.00,      0.00
      1523,    182760,     17.79,      0.00,     91.90,      0.00,      0.00,      0.00
      1524,    182880,     17.80,      0.00,     92.10,      0.00,      0.00,      0.00
      1525,    183000,     17.79,      0.00,     92.30,      0.00,      0.00,      0.00
      1526,    183120,     17.79,      0.00,     92.40,      0.00,      0.00,      0.00
      1527,    183240,     17.79,      0.00,     92.30,      0.00,      0.00,      0.00
      1528,    183360,     17.80,      0.00,     92.20,      0.00,      0.00,      0.00
      1529,    183480,     17.79,      0.00,     92.70,      0.00,      0.00,      0.00
      1530,    183600,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1531,    183720,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1532,    183840,     17.79,      0.00,     92.90,      0.00,      0.00,      0.00
      1533,    183960,     17.80,      0.00,     92.50,      0.00,      0.00,      0.00
      1534,    184080,     17.80,      0.00,     92.70,      0.00,      0.00,      0.00
      1535,    184200,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1536,    184320,     17.80,      0.00,     92.90,      0.00,      0.00,      0.00
      1537,    184440,     17.79,      0.00,     93.30,      0.00,      0.00,      0.00
      1538,    184560,     17.79,      0.00,     93.20,      0.00,      0.00,      0.00
      1539,    184680,     17.80,      0.00,     93.10,      0.00,      0.00,      0.00
      1540,    184800,     17.80,      0.00,     93.20,      0.00,      0.00,      0.00
      1541,    184920,     17.80,      0.00,     92.90,      0.00,      0.00,      0.00
      1542,    185040,     17.80,      0.00,     92.80,      0.00,      0.00,      0.00
      1543,    185160,     17.80,      0.00,     92.60,      0.00,      0.00,      0.00
      1544,    185280,     17.80,      0.00,     92.80,      0.00,      0.00,      0.00
      1545,    185400,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1546,    185520,     17.80,      0.00,     94.10,      0.00,      0.00,      0.00
      1547,    185640,     17.80,      0.00,     94.10,      0.00,      0.00,      0.00
      1548,    185760,     17.79,      0.00,     93.40,      0.00,      0.00,      0.00
      1549,    185880,     17.80,      0.00,     93.10,      0.00,      0.00,      0.00
      1550,    186000,     17.80,      0.00,     92.90,      0.00,      0.00,      0.00
      1551,    186120,     17.80,      0.00,     93.10,      0.00,      0.00,      0.00
      1552,    186240,     17.80,      0.00,     93.20,      0.00,      0.00,      0.00
      1553,    186360,     17.79,      0.00,     93.20,      0.00,      0.00,      0.00
      1554,    186480,     17.79,      0.00,     93.40,      0.00,      0.00,      0.00
      1555,    186600,     17.80,      0.00,     93.50,      0.00,      0.00,      0.00
      1556,    186720,     17.80,      0.00,     93.70,      0.00,      0.00,      0.00
      1557,    186840,     17.79,      0.00,     92.90,      0.00,      0.00,      0.00
      1558,    186960,     17.79,      0.00,     93.30,      0.00,      0.00,      0.00
      1559,    187080,     17.79,      0.00,     93.20,      0.00,      0.00,      0.00
      1560,    187200,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1561,    187320,     17.79,      0.00,     92.70,      0.00,      0.00,      0.00
      1562,    187440,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1563,    187560,     17.79,      0.00,     92.70,      0.00,      0.00,      0.00
      1564,    187680,     17.79,      0.00,     93.20,      0.00,      0.00,      0.00
      1565,    187800,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1566,    187920,     17.79,      0.00,     92.90,      0.00,      0.00,      0.00
      1567,    188040,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1568,    188160,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1569,    188280,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1570,    188400,     17.79,      0.00,     92.70,      0.00,      0.00,      0.00
      1571,    188520,     17.79,      0.00,     92.80,      0.00,      0.00,      0.00
      1572,    188640,     17.79,      0.00,     92.80,      0.00,      0.00,      0.00
      1573,    188760,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1574,    188880,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1575,    189000,     17.79,      0.00,     92.80,      0.00,      0.00,      0.00
      1576,    189120,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1577,    189240,     17.80,      0.00,     93.00,      0.00,      0.00,      0.00
      1578,    189360,     17.79,      0.00,     93.00,      0.00,      0.00,      0.00
      1579,    189480,     17.79,      0.00,     92.90,      0.00,      0.00,      0.00
      1580,    189600,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1581,    189720,     17.79,      0.00,     93.50,      0.00,      0.00,      0.00
      1582,    189840,     17.78,      0.00,     94.10,      0.00,      0.00,      0.00
      1583,    189960,     17.79,      0.00,     93.70,      0.00,      0.00,      0.00
      1584,    190080,     17.79,      0.00,     93.50,      0.00,      0.00,      0.00
      1585,    190200,     17.79,      0.00,     93.90,      0.00,      0.00,      0.00
      1586,    190320,     17.79,      0.00,     93.10,      0.00,      0.00,      0.00
      1587,    190440,     17.79,      0.00,     93.40,      0.00,      0.00,      0.00
      1588,    190560,     17.79,      0.00,     93.30,      0.00,      0.00,      0.00
      1589,    190680,     17.79,      0.00,     93.80,      0.00,      0.00,      0.00
      1590,    190800,     17.78,      0.00,     93.70,      0.00,      0.00,      0.00
      1591,    190920,     17.79,      0.00,     93.60,      0.00,      0.00,      0.00
      1592,    191040,     17.78,      0.00,     94.00,      0.00,      0.00,      0.00
      1593,    191160,     17.79,      0.00,     93.90,      0.00,      0.00,      0.00
      1594,    191280,     17.79,      0.00,     93.70,      0.00,      0.00,      0.00
      1595,    191400,     17.79,      0.00,     93.80,      0.00,      0.00,      0.00
      1596,    191520,     17.79,      0.00,     93.30,      0.00,      0.00,      0.00
      1597,    191640,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1598,    191760,     17.79,      0.00,     93.50,      0.00,      0.00,      0.00
      1599,    191880,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1600,    192000,     17.78,      0.00,     93.60,      0.00,      0.00,      0.00
      1601,    192120,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1602,    192240,     17.79,      0.00,     93.80,      0.00,      0.00,      0.00
      1603,    192360,     17.78,      0.00,     94.40,      0.00,      0.00,      0.00
      1604,    192480,     17.79,      0.00,     94.10,      0.00,      0.00,      0.00
      1605,    192600,     17.78,      0.00,     94.40,      0.00,      0.00,      0.00
      1606,    192720,     17.78,      0.00,     93.70,      0.00,      0.00,      0.00
      1607,    192840,     17.79,      0.00,     93.60,      0.00,      0.00,      0.00
      1608,    192960,     17.79,      0.00,     93.70,      0.00,      0.00,      0.00
      1609,    193080,     17.78,      0.00,     93.90,      0.00,      0.00,      0.00
      1610,    193200,     17.78,      0.00,     93.60,      0.00,      0.00,      0.00
      1611,    193320,     17.78,      0.00,     93.40,      0.00,      0.00,      0.00
      1612,    193440,     17.78,      0.00,     93.20,      0.00,      0.00,      0.00
      1613,    193560,     17.78,      0.00,     93.20,      0.00,      0.00,      0.00
      1614,    193680,     17.78,      0.00,     93.60,      0.00,      0.00,      0.00
      1615,    193800,     17.78,      0.00,     94.20,      0.00,      0.00,      0.00
      1616,    193920,     17.78,      0.00,     94.00,      0.00,      0.00,      0.00
      1617,    194040,     17.79,      0.00,     93.40,      0.00,      0.00,      0.00
      1618,    194160,     17.79,      0.00,     93.50,      0.00,      0.00,      0.00
      1619,    194280,     17.79,      0.00,     93.70,      0.00,      0.00,      0.00
      1620,    194400,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1621,    194520,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1622,    194640,     17.78,      0.00,     93.20,      0.00,      0.00,      0.00
      1623,    194760,     17.78,      0.00,     93.20,      0.00,      0.00,      0.00
      1624,    194880,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1625,    195000,     17.78,      0.00,     93.60,      0.00,      0.00,      0.00
      1626,    195120,     17.78,      0.00,     94.10,      0.00,      0.00,      0.00
      1627,    195240,     17.78,      0.00,     93.60,      0.00,      0.00,      0.00
      1628,    195360,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1629,    195480,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1630,    195600,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1631,    195720,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1632,    195840,     17.78,      0.00,     92.90,      0.00,      0.00,      0.00
      1633,    195960,     17.78,      0.00,     92.80,      0.00,      0.00,      0.00
      1634,    196080,     17.78,      0.00,     92.70,      0.00,      0.00,      0.00
      1635,    196200,     17.78,      0.00,     92.80,      0.00,      0.00,      0.00
      1636,    196320,     17.78,      0.00,     93.00,      0.00,      0.00,      0.00
      1637,    196440,     17.78,      0.00,     93.40,      0.00,      0.00,      0.00
      1638,    196560,     17.78,      0.00,     93.90,      0.00,      0.00,      0.00
      1639,    196680,     17.78,      0.00,     93.60,      0.00,      0.00,      0.00
      1640,    196800,     17.78,      0.00,     93.50,      0.00,      0.00,      0.00
      1641,    196920,     17.78,      0.00,     93.10,      0.00,      0.00,      0.00
      1642,    197040,     17.78,      0.00,     93.30,      0.00,      0.00,      0.00
      1643,    197160,     17.78,      0.00,     93.20,      0.00,      0.00,      0.00
      1644,    197280,     17.78,      0.00,     93.20,      0.00,      0.00,      0.00
      1645,    197400,     17.78,      0.00,     92.60,      0.00,      0.00,      0.00
      1646,    197520,     17.78,      0.00,     92.70,      0.00,      0.00,      0.00
      1647,    197640,     17.78,      0.00,     92.80,      0.00,      0.00,      0.00
      1648,    197760,     17.77,      0.00,     92.50,      0.00,      0.00,      0.00
      1649,    197880,     17.78,      0.00,     93.30,      0.00,      0.00,      0.00
      1650,    198000,     17.78,      0.00,     93.30,      0.00,      0.00,      0.00
      1651,    198120,     17.78,      0.00,     93.40,      0.00,      0.00,      0.00
      1652,    198240,     17.78,      0.00,     92.90,      0.00,      0.00,      0.00
      1653,    198360,     17.77,      0.00,     92.70,      0.00,      0.00,      0.00
      1654,    198480,     17.76,      0.00,     93.00,      0.00,      0.00,      0.00
      1655,    198600,     17.77,      0.00,     92.90,      0.00,      0.00,      0.00
      1656,    198720,     17.77,      0.00,     92.80,      0.00,      0.00,      0.00
      1657,    198840,     17.77,      0.00,     92.70,      0.00,      0.00,      0.00
      1658,    198960,     17.77,      0.00,     92.90,      0.00,      0.00,      0.00
      1659,    199080,     17.77,      0.00,     92.80,      0.00,      0.00,      0.00
      1660,    199200,     17.77,      0.00,     93.40,      0.00,      0.00,      0.00
      1661,    199320,     17.76,      0.00,     94.30,      0.00,      0.00,      0.00
      1662,    199440,     17.77,      0.00,     93.60,      0.00,      0.00,      0.00
      1663,    199560,     17.77,      0.00,     93.30,      0.00,      0.00,      0.00
      1664,    199680,     17.77,      0.00,     93.30,      0.00,      0.00,      0.00
      1665,    199800,     17.77,      0.00,     93.50,      0.00,      0.00,      0.00
      1666,    199920,     17.77,      0.00,     93.90,      0.00,      0.00,      0.00
      1667,    200040,     17.77,      0.00,     93.60,      0.00,      0.00,      0.00
      1668,    200160,     17.77,      0.00,     93.40,      0.00,      0.00,      0.00
      1669,    200280,     17.77,      0.00,     93.30,      0.00,      0.00,      0.00
      1670,    200400,     17.77,      0.00,     93.30,      0.00,      0.00,      0.00
      1671,    200520,     17.77,      0.00,     93.30,      0.00,      0.00,      0.00
      1672,    200640,     17.77,      0.00,     92.90,      0.00,      0.00,      0.00
      1673,    200760,     17.76,      0.00,     92.60,      0.00,      0.00,      0.00
      1674,    200880,     17.77,      0.00,     92.80,      0.00,      0.00,      0.00
      1675,    201000,     17.77,      0.00,     92.70,      0.00,      0.00,      0.00
      1676,    201120,     17.77,      0.00,     92.30,      0.00,      0.00,      0.00
      1677,    201240,     17.76,      0.00,     92.50,      0.00,      0.00,      0.00
      1678,    201360,     17.77,      0.00,     92.30,      0.00,      0.00,      0.00
